Dataset: 5-dimensional of shape [4, 32, 32, 14, 14]
[I 2025-12-12 17:42:49,533] Trial 54 finished with value: 11.329047242092255 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 8, 'C': 0.0392306722742567}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:42:59,873] Trial 55 finished with value: 12.78716876615712 and parameters: {'policy': 'BUCB2', 'initial_children': 4, 'new_child_threshold': 7, 'C': 0.0010701362170316114}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:43:09,959] Trial 56 finished with value: 14.269779691940155 and parameters: {'policy': 'UCB1', 'initial_children': 2, 'new_child_threshold': 5, 'C': 0.0001785755038297637}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:43:19,917] Trial 57 finished with value: 11.900685620812297 and parameters: {'policy': 'BUCB1', 'initial_children': 3, 'new_child_threshold': 6, 'C': 0.004693004256624857}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:43:30,131] Trial 58 finished with value: 10.637263595783672 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.0193902635978344}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:43:41,202] Trial 59 finished with value: 9.254565775986991 and parameters: {'policy': 'UCB1', 'initial_children': 3, 'new_child_threshold': 8, 'C': 74.33104375192856}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:43:51,056] Trial 60 finished with value: 12.462734462504944 and parameters: {'policy': 'BUCB1', 'initial_children': 4, 'new_child_threshold': 6, 'C': 1.91352347753907}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:44:00,267] Trial 61 finished with value: 15.077944682208042 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.0018593776746511081}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:44:10,066] Trial 62 finished with value: 15.581320078257539 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.008733953482460179}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:44:20,067] Trial 63 finished with value: 12.226425485521746 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 8, 'C': 0.0003986493655424402}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:44:29,670] Trial 64 finished with value: 14.015800920918531 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.0010273517710286592}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:44:39,693] Trial 65 finished with value: 13.885991200322149 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 6, 'C': 0.3337532084526183}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:44:49,887] Trial 66 finished with value: 14.361942133169896 and parameters: {'policy': 'UCB1', 'initial_children': 4, 'new_child_threshold': 4, 'C': 0.00024468393618468423}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:44:59,892] Trial 67 finished with value: 12.40670463586196 and parameters: {'policy': 'NormalSampling', 'initial_children': 3, 'new_child_threshold': 5, 'C': 33.65706453321302}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:45:09,674] Trial 68 finished with value: 14.751663660606429 and parameters: {'policy': 'BUCB2', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.09360684683226259}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:45:19,510] Trial 69 finished with value: 10.285651251235498 and parameters: {'policy': 'BUCB1', 'initial_children': 4, 'new_child_threshold': 3, 'C': 0.16979912156524166}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:45:29,873] Trial 70 finished with value: 12.44358391138088 and parameters: {'policy': 'UCB1', 'initial_children': 3, 'new_child_threshold': 5, 'C': 7.995520948064249}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:45:39,729] Trial 71 finished with value: 14.27592712048093 and parameters: {'policy': 'UCB1', 'initial_children': 3, 'new_child_threshold': 3, 'C': 0.0021497181866657303}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:45:49,929] Trial 72 finished with value: 12.411092695596546 and parameters: {'policy': 'UCB1', 'initial_children': 3, 'new_child_threshold': 3, 'C': 5.176488324754034e-05}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:46:00,080] Trial 73 finished with value: 10.103378984849439 and parameters: {'policy': 'UCB1', 'initial_children': 3, 'new_child_threshold': 3, 'C': 0.00068438875588057}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:46:09,702] Trial 74 finished with value: 11.347979687931666 and parameters: {'policy': 'UCB1', 'initial_children': 2, 'new_child_threshold': 4, 'C': 0.00034647414617245873}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:46:20,592] Trial 75 finished with value: 15.329768096854504 and parameters: {'policy': 'UCB1', 'initial_children': 3, 'new_child_threshold': 8, 'C': 0.0007937149940245684}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:46:30,222] Trial 76 finished with value: 12.06063858990944 and parameters: {'policy': 'BUCB1', 'initial_children': 3, 'new_child_threshold': 4, 'C': 0.5700545594003132}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:46:40,874] Trial 77 finished with value: 11.313316574529116 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 3, 'C': 0.01704743307173176}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:46:51,986] Trial 78 finished with value: 15.153842106915885 and parameters: {'policy': 'BUCB2', 'initial_children': 2, 'new_child_threshold': 6, 'C': 0.0001101996246185629}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:47:02,219] Trial 79 finished with value: 13.091147643579992 and parameters: {'policy': 'NormalSampling', 'initial_children': 4, 'new_child_threshold': 6, 'C': 0.006351042943625566}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:47:11,724] Trial 80 finished with value: 11.137049655820542 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 2.1917503092435155}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:47:21,320] Trial 81 finished with value: 13.222108097109523 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.008714096437479592}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:47:30,820] Trial 82 finished with value: 13.267694633463881 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.002808141894527087}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:47:41,260] Trial 83 finished with value: 9.096260241016864 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 8, 'C': 0.034004187348680374}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:47:51,115] Trial 84 finished with value: 14.455872185836816 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.0012321551789034083}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:48:01,168] Trial 85 finished with value: 14.199008375615435 and parameters: {'policy': 'UCB1', 'initial_children': 3, 'new_child_threshold': 3, 'C': 0.011985958915667389}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:48:11,156] Trial 86 finished with value: 15.505357514515003 and parameters: {'policy': 'BUCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.054131333950147145}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:48:21,524] Trial 87 finished with value: 9.75953497076985 and parameters: {'policy': 'UCB1', 'initial_children': 3, 'new_child_threshold': 8, 'C': 0.005725497396317454}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:48:32,153] Trial 88 finished with value: 14.07485523343822 and parameters: {'policy': 'BUCB2', 'initial_children': 4, 'new_child_threshold': 6, 'C': 0.0005084643194664954}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:48:42,297] Trial 89 finished with value: 9.555101692251545 and parameters: {'policy': 'UCB1', 'initial_children': 5, 'new_child_threshold': 6, 'C': 0.003603548333090384}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:48:52,107] Trial 90 finished with value: 12.361873322468288 and parameters: {'policy': 'UCB1', 'initial_children': 4, 'new_child_threshold': 5, 'C': 389.75613593935594}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:49:01,887] Trial 91 finished with value: 13.757825993187812 and parameters: {'policy': 'BUCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.03959437064444644}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:49:11,524] Trial 92 finished with value: 12.725461491483927 and parameters: {'policy': 'BUCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.13188062983384646}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:49:21,581] Trial 93 finished with value: 10.26662506370133 and parameters: {'policy': 'BUCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 9597.13454339972}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:49:31,170] Trial 94 finished with value: 12.710165003938753 and parameters: {'policy': 'BUCB1', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.06014172484170977}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:49:41,173] Trial 95 finished with value: 9.99575673432567 and parameters: {'policy': 'BUCB1', 'initial_children': 5, 'new_child_threshold': 6, 'C': 0.021825006395074294}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:49:51,413] Trial 96 finished with value: 11.48341320118213 and parameters: {'policy': 'UCB1', 'initial_children': 3, 'new_child_threshold': 7, 'C': 0.2757077989832568}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:50:01,451] Trial 97 finished with value: 11.548930724833687 and parameters: {'policy': 'BUCB1', 'initial_children': 5, 'new_child_threshold': 8, 'C': 0.0014020918688866556}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:50:11,044] Trial 98 finished with value: 14.192858807763411 and parameters: {'policy': 'BUCB2', 'initial_children': 5, 'new_child_threshold': 6, 'C': 0.9329222805844074}. Best is trial 27 with value: 17.238166588643026.
[I 2025-12-12 17:50:20,670] Trial 99 finished with value: 15.02145183403895 and parameters: {'policy': 'NormalSampling', 'initial_children': 5, 'new_child_threshold': 7, 'C': 0.05985140846293314}. Best is trial 27 with value: 17.238166588643026.
CR = 23.56233857713078, Run Time = 7.548274278640747 s, Preprocessing Time = 0.6652600765228271 s, Iteration Count = 831
policy:BUCB1
initial_children:3
new_child_threshold:5
C:147.33577113525075
